date,sales,day_name,month,quarter,is_weekend,is_special_day,ma_7,ma_30,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,rolling_mean_7,rolling_std_7,day_of_week,day_of_month,day_of_year,week_of_year
2024-11-05,1323.57,Tuesday,11,4,0,0,1308.4657142857143,1335.3476666666668,1353.46,1452.0,1333.55,1379.49,1299.5528571428572,76.0045009005523,1,5,310,45
2024-11-06,1303.59,Wednesday,11,4,0,0,1332.607142857143,1337.7716666666668,1323.57,1192.44,1282.7,1307.33,1315.4314285714286,59.775045079739286,2,6,311,45
2024-11-07,1202.88,Thursday,11,4,0,0,1346.8342857142857,1336.081,1303.59,1295.14,1223.6,1206.49,1302.2514285714285,73.57358140631437,3,7,312,45
2024-11-08,1294.66,Friday,11,4,0,0,1357.3857142857141,1336.927,1202.88,1251.16,1145.99,1285.63,1308.4657142857143,70.30339675461822,4,8,313,45
2024-11-09,1425.93,Saturday,11,4,1,0,1362.1642857142856,1341.7653333333333,1294.66,1256.94,1308.91,1191.19,1332.607142857143,78.2290491045917,5,9,314,45
2024-11-10,1523.75,Sunday,11,4,1,0,1366.8114285714287,1354.7390000000003,1425.93,1424.16,1430.2,1184.68,1346.8342857142857,102.83926760680383,6,10,315,45
2024-11-11,1427.32,Monday,11,4,0,0,1381.1214285714286,1359.965,1523.75,1353.46,1342.5,1412.92,1357.3857142857141,107.32366263738754,0,11,316,46
2024-11-12,1357.02,Tuesday,11,4,0,0,1362.8028571428572,1360.4036666666666,1427.32,1323.57,1452.0,1456.33,1362.1642857142856,106.30694503137487,1,12,317,46
2024-11-13,1336.12,Wednesday,11,4,0,0,1364.1842857142858,1363.1390000000001,1357.02,1303.59,1192.44,1316.15,1366.8114285714287,104.00575760160922,2,13,318,46
2024-11-14,1303.05,Thursday,11,4,0,0,1356.4014285714286,1356.8213333333333,1336.12,1202.88,1295.14,1295.05,1381.1214285714286,82.32229293626759,3,14,319,46
2024-11-15,1166.43,Friday,11,4,0,0,1351.6285714285714,1371.0970000000002,1303.05,1294.66,1251.16,1426.46,1362.8028571428572,113.2325041252519,4,15,320,46
2024-11-16,1435.6,Saturday,11,4,1,0,1367.8742857142859,1375.8653333333334,1166.43,1425.93,1256.94,1215.56,1364.1842857142858,114.1859808758081,5,16,321,46
2024-11-17,1469.27,Sunday,11,4,1,0,1377.9371428571428,1384.2643333333333,1435.6,1523.75,1424.16,1160.83,1356.4014285714286,102.78489633348242,6,17,322,46
2024-11-18,1393.91,Monday,11,4,0,0,1375.0485714285714,1392.819,1469.27,1427.32,1353.46,1329.93,1351.6285714285714,99.67145820620573,0,18,323,47
2024-11-19,1470.74,Tuesday,11,4,0,0,1395.2842857142857,1393.6443333333334,1393.91,1357.02,1323.57,1420.97,1367.8742857142859,109.48165734604623,1,19,324,47
2024-11-20,1406.56,Wednesday,11,4,0,0,1385.7342857142855,1393.974,1470.74,1336.12,1303.59,1333.84,1377.9371428571428,109.31363283602131,2,20,325,47
2024-11-21,1282.83,Thursday,11,4,0,0,1395.152857142857,1392.2856666666667,1406.56,1303.05,1202.88,1333.55,1375.0485714285714,111.85980771014827,3,21,326,47
2024-11-22,1308.08,Friday,11,4,0,0,1405.4071428571428,1393.1906666666666,1282.83,1166.43,1294.66,1282.7,1395.2842857142857,74.35544339121157,4,22,327,47
2024-11-23,1368.75,Saturday,11,4,1,0,1401.4957142857143,1400.0793333333334,1308.08,1435.6,1425.93,1223.6,1385.7342857142855,72.58636898139828,5,23,328,47
2024-11-24,1535.2,Sunday,11,4,1,0,1404.0671428571427,1411.7013333333334,1368.75,1469.27,1523.75,1145.99,1395.152857142857,87.89530091994926,6,24,329,47
2024-11-25,1465.69,Monday,11,4,0,0,1401.1585714285716,1410.288,1535.2,1393.91,1427.32,1308.91,1405.4071428571428,91.82537298485863,0,25,330,48
2024-11-26,1443.36,Tuesday,11,4,0,0,1445.82,1412.6843333333334,1465.69,1470.74,1357.02,1430.2,1401.4957142857143,89.12195480671595,1,26,331,48
2024-11-27,1424.56,Wednesday,11,4,0,0,1455.74,1414.1456666666668,1443.36,1406.56,1336.12,1342.5,1404.0671428571427,89.55107066440769,2,27,332,48
2024-11-28,1262.47,Thursday,11,4,0,0,1451.1585714285713,1414.6756666666665,1424.56,1282.83,1303.05,1452.0,1401.1585714285716,94.34727790253373,3,28,333,48
2024-11-29,1620.71,Friday,11,4,0,1,1458.0,1413.4833333333333,1262.47,1308.08,1166.43,1192.44,1445.82,114.73531859602814,4,29,334,48
2024-11-30,1438.19,Saturday,11,4,1,0,1458.7942857142857,1420.7426666666665,1620.71,1368.75,1435.6,1295.14,1455.74,109.85956732725671,5,30,335,48
2024-12-01,1503.13,Sunday,12,4,1,0,1450.05,1434.5666666666666,1438.19,1535.2,1469.27,1251.16,1451.1585714285713,106.61436839196573,6,1,336,48
2024-12-02,1513.58,Monday,12,4,0,0,1451.5428571428572,1439.0593333333334,1503.13,1465.69,1393.91,1256.94,1458.0,109.20727814572942,0,2,337,49
2024-12-03,1448.92,Tuesday,12,4,0,0,1410.1185714285714,1441.5583333333334,1513.58,1443.36,1470.74,1424.16,1458.7942857142857,109.10322189821039,1,3,338,49
2024-12-04,1363.35,Wednesday,12,4,0,0,1406.0257142857142,1444.9603333333332,1448.92,1424.56,1406.56,1353.46,1450.05,114.61781842278596,2,4,339,49
2024-12-05,1272.92,Thursday,12,4,0,0,1426.0528571428572,1442.1870000000001,1363.35,1262.47,1282.83,1323.57,1451.5428571428572,111.80089888044246,3,5,340,49
2024-12-06,1330.74,Friday,12,4,0,0,1407.4742857142858,1440.3956666666666,1272.92,1620.71,1308.08,1303.59,1410.1185714285714,90.33332154277966,4,6,341,49
2024-12-07,1409.54,Saturday,12,4,1,0,1428.4342857142858,1449.1156666666668,1330.74,1438.19,1368.75,1202.88,1406.0257142857142,89.49462104080304,5,7,342,49
2024-12-08,1643.32,Sunday,12,4,1,0,1443.8357142857144,1456.3726666666666,1409.54,1503.13,1535.2,1294.66,1426.0528571428572,123.91358127262855,6,8,343,49
2024-12-09,1383.53,Monday,12,4,0,0,1458.1214285714286,1459.9526666666668,1643.32,1513.58,1465.69,1425.93,1407.4742857142858,118.2218981205975,0,9,344,50
2024-12-10,1595.64,Tuesday,12,4,0,0,1453.7800000000002,1462.2503333333332,1383.53,1448.92,1443.36,1523.75,1428.4342857142858,138.12545069092164,1,10,345,50
2024-12-11,1471.16,Wednesday,12,4,0,0,1469.6785714285713,1474.2443333333333,1595.64,1363.35,1424.56,1427.32,1443.8357142857144,135.64717417588736,2,11,346,50
2024-12-12,1372.92,Thursday,12,4,0,0,1460.797142857143,1473.6353333333334,1471.16,1272.92,1262.47,1357.02,1458.1214285714286,118.87614064346319,3,12,347,50
2024-12-13,1300.35,Friday,12,4,0,0,1487.49,1472.3239999999998,1372.92,1330.74,1620.71,1336.12,1453.7800000000002,124.71506204143402,4,13,348,50
2024-12-14,1520.83,Saturday,12,4,1,0,1480.1471428571426,1482.7453333333333,1300.35,1409.54,1438.19,1303.05,1469.6785714285713,125.22796085919106,5,14,349,50
2024-12-15,1581.15,Sunday,12,4,1,0,1483.6914285714286,1482.4896666666666,1520.83,1643.32,1503.13,1166.43,1460.797142857143,112.40894711042763,6,15,350,50
2024-12-16,1570.38,Monday,12,4,0,0,1485.78,1485.664,1581.15,1383.53,1513.58,1435.6,1487.49,113.1851427234688,0,16,351,51
2024-12-17,1544.24,Tuesday,12,4,0,0,1493.2757142857142,1489.0783333333334,1570.38,1595.64,1448.92,1469.27,1480.1471428571426,106.46750391774418,1,17,352,51
